Student_ID,Roll_Number,First_Name,Last_Name,Full_Name,Gender,Department_ID,Program,Year,Section_ID,Email,Phone,Blood_Group,Hostel_Status,Admission_Year,CGPA
STU1571,IT2023B011,Jason,Barman,Jason Barman,Male,IT,B.Tech,4,SEC027,jason.barman@cpit.edu.in,6466097321,A+,Day Scholar,2023,6.74
STU1572,IT2023B012,Logan,Om,Logan Om,Male,IT,B.Tech,4,SEC027,logan.om@cpit.edu.in,9135919647,B-,Hosteller,2023,6.86
STU1573,IT2023B013,Janaki,Sehgal,Janaki Sehgal,Female,IT,B.Tech,4,SEC027,janaki.sehgal@cpit.edu.in,8997781560,A-,Day Scholar,2023,7.91
STU1574,IT2023B014,Unni,Kala,Unni Kala,Female,IT,B.Tech,4,SEC027,unni.kala@cpit.edu.in,8548654407,AB-,Day Scholar,2023,8.45
STU1575,IT2023B015,Veda,Sibal,Veda Sibal,Female,IT,B.Tech,4,SEC027,veda.sibal@cpit.edu.in,8757464058,A+,Hosteller,2023,6.91
STU1576,IT2023B016,Tanveer,Khalsa,Tanveer Khalsa,Female,IT,B.Tech,4,SEC027,tanveer.khalsa@cpit.edu.in,9413209508,O+,Day Scholar,2023,6.65
STU1577,IT2023B017,Yachana,Banerjee,Yachana Banerjee,Female,IT,B.Tech,4,SEC027,yachana.banerjee@cpit.edu.in,7095153888,O-,Hosteller,2023,6.95
STU1578,IT2023B018,Veer,Mall,Veer Mall,Male,IT,B.Tech,4,SEC027,veer.mall@cpit.edu.in,8590116372,B+,Hosteller,2023,8.51
STU1579,IT2023B019,Raghav,Chakrabarti,Raghav Chakrabarti,Male,IT,B.Tech,4,SEC027,raghav.chakrabarti@cpit.edu.in,9773139887,A-,Hosteller,2023,9.09
STU1580,IT2023B020,Gunbir,Palla,Gunbir Palla,Male,IT,B.Tech,4,SEC027,gunbir.palla@cpit.edu.in,6844057284,AB-,Hosteller,2023,7.62
STU1581,IT2023B021,Neel,Chadha,Neel Chadha,Male,IT,B.Tech,4,SEC027,neel.chadha@cpit.edu.in,9990778458,A-,Hosteller,2023,6.78
STU1582,IT2023B022,Wishi,Mistry,Wishi Mistry,Male,IT,B.Tech,4,SEC027,wishi.mistry@cpit.edu.in,6077581036,O-,Hosteller,2023,6.42
STU1583,IT2023B023,Priya,Kumar,Priya Kumar,Female,IT,B.Tech,4,SEC027,priya.kumar@cpit.edu.in,9982498046,B-,Day Scholar,2023,7.98
STU1584,IT2023B024,Inaya,Bahri,Inaya Bahri,Male,IT,B.Tech,4,SEC027,inaya.bahri@cpit.edu.in,8113666704,A-,Day Scholar,2023,9.5
STU1585,IT2023B025,Priya,Seth,Priya Seth,Male,IT,B.Tech,4,SEC027,priya.seth@cpit.edu.in,6834026994,AB+,Hosteller,2023,9.56
STU1586,IT2023B026,William,Dasgupta,William Dasgupta,Female,IT,B.Tech,4,SEC027,william.dasgupta@cpit.edu.in,8104035120,A+,Day Scholar,2023,6.28
STU1587,IT2023B027,Jeet,Natarajan,Jeet Natarajan,Male,IT,B.Tech,4,SEC027,jeet.natarajan@cpit.edu.in,6052953597,O+,Day Scholar,2023,9.33
STU1588,IT2023B028,Zayyan,Goyal,Zayyan Goyal,Female,IT,B.Tech,4,SEC027,zayyan.goyal@cpit.edu.in,6911726429,B+,Day Scholar,2023,9.2
STU1589,IT2023B029,Aarnav,Andra,Aarnav Andra,Female,IT,B.Tech,4,SEC027,aarnav.andra@cpit.edu.in,7410671937,O+,Hosteller,2023,7.13
STU1590,IT2023B030,Yatan,Badal,Yatan Badal,Male,IT,B.Tech,4,SEC027,yatan.badal@cpit.edu.in,6761932736,O-,Day Scholar,2023,7.54
STU1591,IT2023B031,Manya,Mallick,Manya Mallick,Male,IT,B.Tech,4,SEC027,manya.mallick@cpit.edu.in,9244747924,B+,Hosteller,2023,6.6
STU1592,IT2023B032,Ubika,Goel,Ubika Goel,Male,IT,B.Tech,4,SEC027,ubika.goel@cpit.edu.in,6650163169,B+,Hosteller,2023,7.23
STU1593,IT2023B033,Ekapad,Master,Ekapad Master,Male,IT,B.Tech,4,SEC027,ekapad.master@cpit.edu.in,7718836305,AB+,Day Scholar,2023,9.89
STU1594,IT2023B034,Tejas,Raval,Tejas Raval,Female,IT,B.Tech,4,SEC027,tejas.raval@cpit.edu.in,7096964243,AB-,Hosteller,2023,7.7
STU1595,IT2023B035,Harrison,Sane,Harrison Sane,Male,IT,B.Tech,4,SEC027,harrison.sane@cpit.edu.in,8405746917,AB+,Hosteller,2023,6.25
STU1596,IT2023B036,Chatura,Lalla,Chatura Lalla,Male,IT,B.Tech,4,SEC027,chatura.lalla@cpit.edu.in,6190676970,B+,Day Scholar,2023,8.73
STU1597,IT2023B037,Yagnesh,Minhas,Yagnesh Minhas,Male,IT,B.Tech,4,SEC027,yagnesh.minhas@cpit.edu.in,9546012601,A+,Day Scholar,2023,8.89
STU1598,IT2023B038,Hredhaan,Chander,Hredhaan Chander,Male,IT,B.Tech,4,SEC027,hredhaan.chander@cpit.edu.in,6152411422,AB-,Hosteller,2023,6.37
STU1599,IT2023B039,Liam,Kala,Liam Kala,Male,IT,B.Tech,4,SEC027,liam.kala@cpit.edu.in,8086767133,B-,Day Scholar,2023,8.58
STU1600,IT2023B040,Ekani,Viswanathan,Ekani Viswanathan,Female,IT,B.Tech,4,SEC027,ekani.viswanathan@cpit.edu.in,7364491893,O+,Day Scholar,2023,7.92
STU1601,IT2023B041,Kevin,Chaudhari,Kevin Chaudhari,Male,IT,B.Tech,4,SEC027,kevin.chaudhari@cpit.edu.in,9288901477,B+,Day Scholar,2023,8.72
STU1602,IT2023B042,Hemang,Sandhu,Hemang Sandhu,Male,IT,B.Tech,4,SEC027,hemang.sandhu@cpit.edu.in,9609034930,O+,Day Scholar,2023,8.78
STU1603,IT2023B043,Wahab,Rau,Wahab Rau,Male,IT,B.Tech,4,SEC027,wahab.rau@cpit.edu.in,8951224795,AB+,Hosteller,2023,9.93
STU1604,IT2023B044,Bhavika,Dubey,Bhavika Dubey,Female,IT,B.Tech,4,SEC027,bhavika.dubey@cpit.edu.in,8100386475,O+,Hosteller,2023,7.89
STU1605,IT2023B045,Upkaar,Ahuja,Upkaar Ahuja,Female,IT,B.Tech,4,SEC027,upkaar.ahuja@cpit.edu.in,9732981312,O-,Day Scholar,2023,9.34
STU1606,IT2023B046,Aditya,Vyas,Aditya Vyas,Female,IT,B.Tech,4,SEC027,aditya.vyas@cpit.edu.in,8923161877,AB+,Day Scholar,2023,9.19
STU1607,IT2023B047,Ria,Kothari,Ria Kothari,Male,IT,B.Tech,4,SEC027,ria.kothari@cpit.edu.in,6840882648,AB+,Day Scholar,2023,7.07
STU1608,IT2023B048,Zaid,Hegde,Zaid Hegde,Female,IT,B.Tech,4,SEC027,zaid.hegde@cpit.edu.in,7801993117,AB-,Day Scholar,2023,9.82
STU1609,IT2023B049,Ekansh,Kale,Ekansh Kale,Female,IT,B.Tech,4,SEC027,ekansh.kale@cpit.edu.in,6660145372,B+,Hosteller,2023,7.01
STU1610,IT2023B050,Mohini,Thaker,Mohini Thaker,Female,IT,B.Tech,4,SEC027,mohini.thaker@cpit.edu.in,7524825373,AB+,Day Scholar,2023,7.22
STU1611,IT2023B051,Damini,Som,Damini Som,Male,IT,B.Tech,4,SEC027,damini.som@cpit.edu.in,8381842816,B+,Day Scholar,2023,8.14
STU1612,IT2023B052,Yashica,Shanker,Yashica Shanker,Male,IT,B.Tech,4,SEC027,yashica.shanker@cpit.edu.in,8474070543,O+,Day Scholar,2023,8.97
STU1613,IT2023B053,Vivaan,Som,Vivaan Som,Female,IT,B.Tech,4,SEC027,vivaan.som@cpit.edu.in,9630426714,AB+,Day Scholar,2023,7.66
STU1614,IT2023B054,Zinal,Kalla,Zinal Kalla,Male,IT,B.Tech,4,SEC027,zinal.kalla@cpit.edu.in,6810504526,AB-,Hosteller,2023,8.56
STU1615,IT2023B055,Rachana,Manne,Rachana Manne,Male,IT,B.Tech,4,SEC027,rachana.manne@cpit.edu.in,9890488773,A-,Day Scholar,2023,6.96
STU1616,IT2023B056,Wriddhish,Narain,Wriddhish Narain,Male,IT,B.Tech,4,SEC027,wriddhish.narain@cpit.edu.in,8701614404,B+,Hosteller,2023,6.95
STU1617,IT2023B057,Janaki,Mittal,Janaki Mittal,Female,IT,B.Tech,4,SEC027,janaki.mittal@cpit.edu.in,6302753583,AB-,Hosteller,2023,7.53
STU1618,IT2023B058,Unnati,Khanna,Unnati Khanna,Male,IT,B.Tech,4,SEC027,unnati.khanna@cpit.edu.in,7092891498,A+,Hosteller,2023,8.85
STU1619,IT2023B059,Lakshmi,Kapur,Lakshmi Kapur,Female,IT,B.Tech,4,SEC027,lakshmi.kapur@cpit.edu.in,6094273197,O-,Hosteller,2023,6.97
STU1620,IT2023B060,Tanay,Oza,Tanay Oza,Female,IT,B.Tech,4,SEC027,tanay.oza@cpit.edu.in,6759986247,O+,Hosteller,2023,8.33
STU1621,IT2023C001,Gaurang,Saxena,Gaurang Saxena,Female,IT,B.Tech,4,SEC028,gaurang.saxena@cpit.edu.in,9805050895,AB+,Day Scholar,2023,7.16
STU1622,IT2023C002,Nisha,Krishna,Nisha Krishna,Male,IT,B.Tech,4,SEC028,nisha.krishna@cpit.edu.in,9676683436,B-,Day Scholar,2023,8.05
STU1623,IT2023C003,Yashasvi,Devi,Yashasvi Devi,Male,IT,B.Tech,4,SEC028,yashasvi.devi@cpit.edu.in,8645388423,B-,Hosteller,2023,9.32
STU1624,IT2023C004,Gayathri,Basak,Gayathri Basak,Male,IT,B.Tech,4,SEC028,gayathri.basak@cpit.edu.in,7501591325,A+,Day Scholar,2023,9.57
STU1625,IT2023C005,Ayaan,Dewan,Ayaan Dewan,Male,IT,B.Tech,4,SEC028,ayaan.dewan@cpit.edu.in,8775666301,AB-,Hosteller,2023,9.95
STU1626,IT2023C006,Adweta,Oommen,Adweta Oommen,Female,IT,B.Tech,4,SEC028,adweta.oommen@cpit.edu.in,6815066102,A-,Hosteller,2023,9.53
STU1627,IT2023C007,Samesh,Solanki,Samesh Solanki,Female,IT,B.Tech,4,SEC028,samesh.solanki@cpit.edu.in,7917389845,O-,Hosteller,2023,6.45
STU1628,IT2023C008,Tanvi,Mistry,Tanvi Mistry,Female,IT,B.Tech,4,SEC028,tanvi.mistry@cpit.edu.in,8555432520,A+,Day Scholar,2023,6.99
STU1629,IT2023C009,Kavya,Munshi,Kavya Munshi,Male,IT,B.Tech,4,SEC028,kavya.munshi@cpit.edu.in,9443973221,AB-,Hosteller,2023,9.46
STU1630,IT2023C010,Pranit,Soman,Pranit Soman,Female,IT,B.Tech,4,SEC028,pranit.soman@cpit.edu.in,8262753296,AB+,Day Scholar,2023,7.81
STU1631,IT2023C011,Nathan,Varghese,Nathan Varghese,Female,IT,B.Tech,4,SEC028,nathan.varghese@cpit.edu.in,8210157291,A-,Hosteller,2023,9.28
STU1632,IT2023C012,Alka,Prasad,Alka Prasad,Male,IT,B.Tech,4,SEC028,alka.prasad@cpit.edu.in,9053250512,O+,Day Scholar,2023,8.28
STU1633,IT2023C013,Neha,Sathe,Neha Sathe,Female,IT,B.Tech,4,SEC028,neha.sathe@cpit.edu.in,9931593935,O-,Day Scholar,2023,6.46
STU1634,IT2023C014,Bahadurjit,Seth,Bahadurjit Seth,Female,IT,B.Tech,4,SEC028,bahadurjit.seth@cpit.edu.in,8752452152,O+,Hosteller,2023,9.37
STU1635,IT2023C015,Dayamai,Sethi,Dayamai Sethi,Male,IT,B.Tech,4,SEC028,dayamai.sethi@cpit.edu.in,6652770895,B+,Day Scholar,2023,8.81
STU1636,IT2023C016,Yashica,Virk,Yashica Virk,Female,IT,B.Tech,4,SEC028,yashica.virk@cpit.edu.in,8445442369,AB-,Day Scholar,2023,7.5
STU1637,IT2023C017,Rishi,Chakrabarti,Rishi Chakrabarti,Male,IT,B.Tech,4,SEC028,rishi.chakrabarti@cpit.edu.in,9694123993,B-,Hosteller,2023,9.52
STU1638,IT2023C018,Anita,Choudhury,Anita Choudhury,Female,IT,B.Tech,4,SEC028,anita.choudhury@cpit.edu.in,8627278968,AB+,Hosteller,2023,8.03
STU1639,IT2023C019,Bhanumati,Pant,Bhanumati Pant,Male,IT,B.Tech,4,SEC028,bhanumati.pant@cpit.edu.in,9866400536,AB-,Day Scholar,2023,6.63
STU1640,IT2023C020,Andrew,Wagle,Andrew Wagle,Female,IT,B.Tech,4,SEC028,andrew.wagle@cpit.edu.in,8219220062,A+,Day Scholar,2023,9.78
STU1641,IT2023C021,Adweta,Malhotra,Adweta Malhotra,Female,IT,B.Tech,4,SEC028,adweta.malhotra@cpit.edu.in,8804375485,O-,Day Scholar,2023,7.84
STU1642,IT2023C022,Hemani,Narasimhan,Hemani Narasimhan,Female,IT,B.Tech,4,SEC028,hemani.narasimhan@cpit.edu.in,6501388435,AB+,Day Scholar,2023,9.34
STU1643,IT2023C023,Chavvi,Hayer,Chavvi Hayer,Female,IT,B.Tech,4,SEC028,chavvi.hayer@cpit.edu.in,6763394143,A-,Day Scholar,2023,8.62
STU1644,IT2023C024,Rehaan,Mandal,Rehaan Mandal,Male,IT,B.Tech,4,SEC028,rehaan.mandal@cpit.edu.in,8455636016,A-,Day Scholar,2023,8.77
STU1645,IT2023C025,Sanya,Rastogi,Sanya Rastogi,Male,IT,B.Tech,4,SEC028,sanya.rastogi@cpit.edu.in,7662774311,O+,Day Scholar,2023,7.23
STU1646,IT2023C026,Neelima,Amble,Neelima Amble,Female,IT,B.Tech,4,SEC028,neelima.amble@cpit.edu.in,8787566632,A-,Day Scholar,2023,8.91
STU1647,IT2023C027,Yochana,Khare,Yochana Khare,Female,IT,B.Tech,4,SEC028,yochana.khare@cpit.edu.in,7630801572,A+,Hosteller,2023,9.67
STU1648,IT2023C028,Ira,Chopra,Ira Chopra,Male,IT,B.Tech,4,SEC028,ira.chopra@cpit.edu.in,7336395799,A+,Day Scholar,2023,7.28
STU1649,IT2023C029,Pahal,Mishra,Pahal Mishra,Male,IT,B.Tech,4,SEC028,pahal.mishra@cpit.edu.in,9146388863,B-,Hosteller,2023,7.02
STU1650,IT2023C030,Anmol,Gole,Anmol Gole,Male,IT,B.Tech,4,SEC028,anmol.gole@cpit.edu.in,8398059131,AB+,Day Scholar,2023,6.54
STU1651,IT2023C031,Azad,Prakash,Azad Prakash,Male,IT,B.Tech,4,SEC028,azad.prakash@cpit.edu.in,9633866004,O-,Hosteller,2023,7.47
STU1652,IT2023C032,Hitesh,Shan,Hitesh Shan,Female,IT,B.Tech,4,SEC028,hitesh.shan@cpit.edu.in,8402647844,AB+,Hosteller,2023,7.88
STU1653,IT2023C033,Dakshesh,Narain,Dakshesh Narain,Female,IT,B.Tech,4,SEC028,dakshesh.narain@cpit.edu.in,9933771459,AB+,Day Scholar,2023,7.63
STU1654,IT2023C034,Chakradev,Maharaj,Chakradev Maharaj,Male,IT,B.Tech,4,SEC028,chakradev.maharaj@cpit.edu.in,8783493944,A+,Hosteller,2023,7.51
STU1655,IT2023C035,Praneel,Mital,Praneel Mital,Male,IT,B.Tech,4,SEC028,praneel.mital@cpit.edu.in,8926141616,AB-,Day Scholar,2023,9.39
STU1656,IT2023C036,Ishita,Bava,Ishita Bava,Female,IT,B.Tech,4,SEC028,ishita.bava@cpit.edu.in,6552707589,AB-,Day Scholar,2023,8.38
STU1657,IT2023C037,Chaaya,Gour,Chaaya Gour,Female,IT,B.Tech,4,SEC028,chaaya.gour@cpit.edu.in,8002951378,B-,Day Scholar,2023,8.52
STU1658,IT2023C038,Avi,Loke,Avi Loke,Male,IT,B.Tech,4,SEC028,avi.loke@cpit.edu.in,6122205593,B-,Day Scholar,2023,7.2
STU1659,IT2023C039,Harish,Dass,Harish Dass,Male,IT,B.Tech,4,SEC028,harish.dass@cpit.edu.in,8193734980,B+,Hosteller,2023,8.76
STU1660,IT2023C040,Mekhala,Konda,Mekhala Konda,Female,IT,B.Tech,4,SEC028,mekhala.konda@cpit.edu.in,8303654153,B-,Hosteller,2023,7.15
STU1661,IT2023C041,Aarini,Ahuja,Aarini Ahuja,Male,IT,B.Tech,4,SEC028,aarini.ahuja@cpit.edu.in,7138667076,B+,Day Scholar,2023,9.61
STU1662,IT2023C042,Anthony,Pai,Anthony Pai,Male,IT,B.Tech,4,SEC028,anthony.pai@cpit.edu.in,9758918133,A-,Hosteller,2023,6.99
STU1663,IT2023C043,Eshana,Minhas,Eshana Minhas,Male,IT,B.Tech,4,SEC028,eshana.minhas@cpit.edu.in,9687381734,O+,Day Scholar,2023,8.29
STU1664,IT2023C044,Aashi,Vasa,Aashi Vasa,Female,IT,B.Tech,4,SEC028,aashi.vasa@cpit.edu.in,7684745629,B+,Hosteller,2023,8.78
STU1665,IT2023C045,Dayita,Mani,Dayita Mani,Male,IT,B.Tech,4,SEC028,dayita.mani@cpit.edu.in,6204166686,B-,Hosteller,2023,9.44
STU1666,IT2023C046,Chatura,Bajwa,Chatura Bajwa,Male,IT,B.Tech,4,SEC028,chatura.bajwa@cpit.edu.in,9776920082,B-,Day Scholar,2023,6.54
STU1667,IT2023C047,Vasudha,Prakash,Vasudha Prakash,Female,IT,B.Tech,4,SEC028,vasudha.prakash@cpit.edu.in,7848272195,A-,Day Scholar,2023,6.99
STU1668,IT2023C048,Kamya,Rajagopalan,Kamya Rajagopalan,Male,IT,B.Tech,4,SEC028,kamya.rajagopalan@cpit.edu.in,9740921745,A+,Day Scholar,2023,8.04
STU1669,IT2023C049,Odika,Nair,Odika Nair,Female,IT,B.Tech,4,SEC028,odika.nair@cpit.edu.in,9368169651,O+,Hosteller,2023,8.35
STU1670,IT2023C050,Kai,Wali,Kai Wali,Female,IT,B.Tech,4,SEC028,kai.wali@cpit.edu.in,8623083394,A+,Day Scholar,2023,9.07
STU1671,IT2023C051,Nilima,Atwal,Nilima Atwal,Female,IT,B.Tech,4,SEC028,nilima.atwal@cpit.edu.in,7995653331,A+,Day Scholar,2023,6.83
STU1672,IT2023C052,Devansh,Chopra,Devansh Chopra,Female,IT,B.Tech,4,SEC028,devansh.chopra@cpit.edu.in,7624164794,A+,Hosteller,2023,6.66
STU1673,IT2023C053,Harsh,Tak,Harsh Tak,Male,IT,B.Tech,4,SEC028,harsh.tak@cpit.edu.in,9613096633,A+,Hosteller,2023,9.05
STU1674,IT2023C054,Pavani,Parsa,Pavani Parsa,Male,IT,B.Tech,4,SEC028,pavani.parsa@cpit.edu.in,6287163524,O+,Hosteller,2023,6.12
STU1675,IT2023C055,Warhi,Gola,Warhi Gola,Male,IT,B.Tech,4,SEC028,warhi.gola@cpit.edu.in,6778658786,B-,Day Scholar,2023,7.66
STU1676,IT2023C056,Ria,Kamdar,Ria Kamdar,Male,IT,B.Tech,4,SEC028,ria.kamdar@cpit.edu.in,6291959845,O-,Hosteller,2023,7.59
STU1677,IT2023C057,Aryan,Garde,Aryan Garde,Female,IT,B.Tech,4,SEC028,aryan.garde@cpit.edu.in,9422160591,B-,Day Scholar,2023,7.58
STU1678,IT2023C058,Ucchal,Swaminathan,Ucchal Swaminathan,Female,IT,B.Tech,4,SEC028,ucchal.swaminathan@cpit.edu.in,6143959142,A+,Day Scholar,2023,6.39
STU1679,IT2023C059,Rachana,Pall,Rachana Pall,Male,IT,B.Tech,4,SEC028,rachana.pall@cpit.edu.in,7701172172,O-,Hosteller,2023,9.63
STU1680,IT2023C060,Yuvraj,Dixit,Yuvraj Dixit,Male,IT,B.Tech,4,SEC028,yuvraj.dixit@cpit.edu.in,8244100222,B-,Day Scholar,2023,7.17
STU1681,ECE2026A001,Bhavya,Butala,Bhavya Butala,Female,ECE,B.Tech,1,SEC029,bhavya.butala@cpit.edu.in,7156789174,B+,Hosteller,2026,8.75
STU1682,ECE2026A002,Fariq,Kata,Fariq Kata,Female,ECE,B.Tech,1,SEC029,fariq.kata@cpit.edu.in,6295987483,A-,Hosteller,2026,7.08
STU1683,ECE2026A003,Shaurya,Bhakta,Shaurya Bhakta,Female,ECE,B.Tech,1,SEC029,shaurya.bhakta@cpit.edu.in,8525405442,O+,Hosteller,2026,7.57
STU1684,ECE2026A004,Widisha,Mistry,Widisha Mistry,Female,ECE,B.Tech,1,SEC029,widisha.mistry@cpit.edu.in,6119360416,B+,Hosteller,2026,7.1
STU1685,ECE2026A005,Banjeet,Keer,Banjeet Keer,Male,ECE,B.Tech,1,SEC029,banjeet.keer@cpit.edu.in,6620562549,O-,Day Scholar,2026,6.46
STU1686,ECE2026A006,Chandran,Chahal,Chandran Chahal,Male,ECE,B.Tech,1,SEC029,chandran.chahal@cpit.edu.in,9289128582,B+,Hosteller,2026,6.86
STU1687,ECE2026A007,Bhavini,Raj,Bhavini Raj,Female,ECE,B.Tech,1,SEC029,bhavini.raj@cpit.edu.in,6637797531,B-,Day Scholar,2026,8.38
STU1688,ECE2026A008,Gaurangi,Sarna,Gaurangi Sarna,Female,ECE,B.Tech,1,SEC029,gaurangi.sarna@cpit.edu.in,8734608516,A+,Hosteller,2026,8.64
STU1689,ECE2026A009,Amruta,Ganguly,Amruta Ganguly,Male,ECE,B.Tech,1,SEC029,amruta.ganguly@cpit.edu.in,6276841926,AB-,Hosteller,2026,8.3
STU1690,ECE2026A010,Lavanya,Ramesh,Lavanya Ramesh,Male,ECE,B.Tech,1,SEC029,lavanya.ramesh@cpit.edu.in,9370934364,AB+,Hosteller,2026,9.43
STU1691,ECE2026A011,Samesh,Som,Samesh Som,Male,ECE,B.Tech,1,SEC029,samesh.som@cpit.edu.in,7090320090,O+,Hosteller,2026,8.77
STU1692,ECE2026A012,Ansh,Pillai,Ansh Pillai,Female,ECE,B.Tech,1,SEC029,ansh.pillai@cpit.edu.in,9413318056,B-,Day Scholar,2026,6.63
STU1693,ECE2026A013,Nathan,Mukhopadhyay,Nathan Mukhopadhyay,Female,ECE,B.Tech,1,SEC029,nathan.mukhopadhyay@cpit.edu.in,7158488672,A+,Day Scholar,2026,6.11
STU1694,ECE2026A014,Hema,Mander,Hema Mander,Female,ECE,B.Tech,1,SEC029,hema.mander@cpit.edu.in,6728420212,B-,Hosteller,2026,9.57
STU1695,ECE2026A015,Rajeshri,Gour,Rajeshri Gour,Female,ECE,B.Tech,1,SEC029,rajeshri.gour@cpit.edu.in,6328654014,A+,Hosteller,2026,8.47
STU1696,ECE2026A016,Pranit,Shukla,Pranit Shukla,Male,ECE,B.Tech,1,SEC029,pranit.shukla@cpit.edu.in,7529341340,O-,Hosteller,2026,8.8
STU1697,ECE2026A017,Nirja,Gulati,Nirja Gulati,Female,ECE,B.Tech,1,SEC029,nirja.gulati@cpit.edu.in,7041713595,AB-,Day Scholar,2026,6.56
STU1698,ECE2026A018,Yutika,Kakar,Yutika Kakar,Male,ECE,B.Tech,1,SEC029,yutika.kakar@cpit.edu.in,8461636763,AB+,Hosteller,2026,6.25
STU1699,ECE2026A019,Vedika,Sura,Vedika Sura,Female,ECE,B.Tech,1,SEC029,vedika.sura@cpit.edu.in,6148251576,B-,Hosteller,2026,7.06
STU1700,ECE2026A020,Atharv,Gokhale,Atharv Gokhale,Female,ECE,B.Tech,1,SEC029,atharv.gokhale@cpit.edu.in,8103186772,O+,Day Scholar,2026,9.12
STU1701,ECE2026A021,Adweta,Rana,Adweta Rana,Female,ECE,B.Tech,1,SEC029,adweta.rana@cpit.edu.in,6904859549,AB+,Day Scholar,2026,7.32
STU1702,ECE2026A022,Jhalak,Cheema,Jhalak Cheema,Male,ECE,B.Tech,1,SEC029,jhalak.cheema@cpit.edu.in,6945838314,A-,Hosteller,2026,9.51
STU1703,ECE2026A023,Chatresh,Lalla,Chatresh Lalla,Male,ECE,B.Tech,1,SEC029,chatresh.lalla@cpit.edu.in,7773683590,B+,Hosteller,2026,6.05
STU1704,ECE2026A024,Krishna,Saran,Krishna Saran,Female,ECE,B.Tech,1,SEC029,krishna.saran@cpit.edu.in,7360553479,O-,Day Scholar,2026,8.56
STU1705,ECE2026A025,Rudra,Gupta,Rudra Gupta,Male,ECE,B.Tech,1,SEC029,rudra.gupta@cpit.edu.in,6903764642,B-,Hosteller,2026,8.79
STU1706,ECE2026A026,Adya,Dass,Adya Dass,Male,ECE,B.Tech,1,SEC029,adya.dass@cpit.edu.in,8574551092,O+,Hosteller,2026,7.16
STU1707,ECE2026A027,Chaman,Tara,Chaman Tara,Female,ECE,B.Tech,1,SEC029,chaman.tara@cpit.edu.in,7362653936,O+,Day Scholar,2026,8.67
STU1708,ECE2026A028,Inaya,Rana,Inaya Rana,Female,ECE,B.Tech,1,SEC029,inaya.rana@cpit.edu.in,8263105901,A+,Day Scholar,2026,8.65
STU1709,ECE2026A029,Ubika,Kadakia,Ubika Kadakia,Female,ECE,B.Tech,1,SEC029,ubika.kadakia@cpit.edu.in,8979172387,AB-,Day Scholar,2026,9.27
STU1710,ECE2026A030,Bhavika,Pall,Bhavika Pall,Male,ECE,B.Tech,1,SEC029,bhavika.pall@cpit.edu.in,9789905719,O-,Hosteller,2026,7.15
STU1711,ECE2026A031,David,Dyal,David Dyal,Female,ECE,B.Tech,1,SEC029,david.dyal@cpit.edu.in,6703670991,B-,Day Scholar,2026,8.22
STU1712,ECE2026A032,Parth,Dhaliwal,Parth Dhaliwal,Female,ECE,B.Tech,1,SEC029,parth.dhaliwal@cpit.edu.in,7587541644,B+,Hosteller,2026,9.44
STU1713,ECE2026A033,Yasti,Jha,Yasti Jha,Female,ECE,B.Tech,1,SEC029,yasti.jha@cpit.edu.in,9088542754,B-,Hosteller,2026,6.49
STU1714,ECE2026A034,Amol,Bains,Amol Bains,Female,ECE,B.Tech,1,SEC029,amol.bains@cpit.edu.in,8066177726,AB+,Day Scholar,2026,9.48
STU1715,ECE2026A035,Qarin,Bandi,Qarin Bandi,Male,ECE,B.Tech,1,SEC029,qarin.bandi@cpit.edu.in,8426190690,AB+,Hosteller,2026,6.14
STU1716,ECE2026A036,Joshua,Kannan,Joshua Kannan,Male,ECE,B.Tech,1,SEC029,joshua.kannan@cpit.edu.in,7237377801,AB+,Hosteller,2026,8.09
STU1717,ECE2026A037,Gautam,Bose,Gautam Bose,Male,ECE,B.Tech,1,SEC029,gautam.bose@cpit.edu.in,8591794077,A+,Hosteller,2026,8.54
STU1718,ECE2026A038,Osha,Pall,Osha Pall,Male,ECE,B.Tech,1,SEC029,osha.pall@cpit.edu.in,9390525762,O+,Hosteller,2026,6.42
STU1719,ECE2026A039,Azaan,Bhakta,Azaan Bhakta,Male,ECE,B.Tech,1,SEC029,azaan.bhakta@cpit.edu.in,8259598395,B-,Day Scholar,2026,8.3
STU1720,ECE2026A040,Arya,Bose,Arya Bose,Female,ECE,B.Tech,1,SEC029,arya.bose@cpit.edu.in,8332058921,AB-,Day Scholar,2026,8.87
STU1721,ECE2026A041,Qushi,Walla,Qushi Walla,Male,ECE,B.Tech,1,SEC029,qushi.walla@cpit.edu.in,9025224376,B+,Day Scholar,2026,6.35
STU1722,ECE2026A042,Nidra,Bath,Nidra Bath,Male,ECE,B.Tech,1,SEC029,nidra.bath@cpit.edu.in,8632493665,A+,Hosteller,2026,8.22
STU1723,ECE2026A043,Urishilla,Gopal,Urishilla Gopal,Male,ECE,B.Tech,1,SEC029,urishilla.gopal@cpit.edu.in,8498273589,B-,Day Scholar,2026,6.72
STU1724,ECE2026A044,Samuel,Wali,Samuel Wali,Female,ECE,B.Tech,1,SEC029,samuel.wali@cpit.edu.in,6337654318,AB-,Hosteller,2026,7.7
STU1725,ECE2026A045,Omkaar,Korpal,Omkaar Korpal,Female,ECE,B.Tech,1,SEC029,omkaar.korpal@cpit.edu.in,6467760815,B+,Hosteller,2026,6.64
